1.0,-0.38420303154136914,2.98209440273458,-1.0
1.0,-0.02378793795425895,4.262208295114861,-1.0
1.0,1.903982131317812,1.9899792148292674,1.0
1.0,1.1810577665397808,3.9147653529760884,-1.0
1.0,1.1116347368242057,3.00426374579706,1.0
1.0,0.25753998551362317,4.205368289285649,-1.0
1.0,-0.5165558195380855,4.1546570381037435,-1.0
1.0,2.675279605036697,2.4843581261576113,1.0
1.0,0.2759658587178071,2.8060683644055713,1.0
1.0,-0.5075300918196329,4.8263904537788225,-1.0
1.0,-0.8956667109006857,3.9995813116326575,-1.0
1.0,1.251117355162462,3.8032687409753003,1.0
1.0,-0.6380968004159838,3.960558162307089,-1.0
1.0,1.246170239790709,3.575357923854634,1.0
1.0,1.896383592894271,2.992243918405963,1.0
1.0,0.6052054419943269,3.68006678051092,-1.0
1.0,1.648902381089468,3.861684311734387,1.0
1.0,0.03530992196673419,3.268863054591161,-1.0
1.0,3.321136576658459,3.0374787993487122,1.0
1.0,1.9973330595747838,2.6464945177458983,1.0
1.0,1.3442096041285232,3.3230230256714144,1.0
1.0,1.0003363405161487,3.7461877320783046,-1.0
1.0,0.2521457397516435,3.1277091603613587,-1.0
1.0,2.9300807647899294,2.7341597349814806,1.0
1.0,0.011483257121580463,3.4736366949355117,-1.0
1.0,-0.8510901598282743,4.283215410923362,-1.0
1.0,2.168970480269777,2.547398673923075,1.0
1.0,0.6896440955136602,4.544631804639835,-1.0
1.0,0.5770526920184047,3.25044099571572,-1.0
1.0,1.863480882240715,2.245868735170542,1.0
1.0,1.6374008733994176,2.528566087874419,1.0
1.0,1.3656019443319218,3.793318643198925,1.0
1.0,-0.6286438475121199,4.643745268022833,-1.0
1.0,0.3314554617636613,3.7245554075744187,-1.0
1.0,0.8059970242230321,4.8306057699271285,-1.0
1.0,1.4071927210347348,3.414655453467959,1.0
1.0,0.4774414442272352,1.516667208495296,1.0
1.0,1.992075430141161,3.5269922847701975,1.0
1.0,0.23443668906471346,4.853790175153282,-1.0
1.0,-0.6643741759831585,3.767780222976536,-1.0
1.0,0.3352443944188218,3.9433188795771428,-1.0
1.0,-0.14161641035801054,3.3809285527008752,-1.0
1.0,-0.45490944216425666,2.60211851747377,-1.0
1.0,0.18078454376925818,3.544197768065276,-1.0
1.0,1.8607477119746658,2.640854726294303,1.0
1.0,1.7628512206688554,2.676155481691533,1.0
1.0,0.8074514398157218,3.255050154896149,-1.0
1.0,0.4807150665542713,3.4486134428294988,-1.0
1.0,2.1529742661891706,4.0368303468370055,1.0
1.0,-0.004823303987671966,4.762820404398461,-1.0
1.0,0.16777495900821257,4.748573298763873,-1.0
1.0,0.14637880943515288,3.5374649870885095,-1.0
1.0,0.5507777643148786,4.129261829503541,-1.0
1.0,0.6036184596913262,4.120595082488488,-1.0
1.0,1.2786568502987492,3.7612244900980354,-1.0
